AdvisoryID,Version,Severity,Description,Link
NCSC-2026-0098,[1.00],[M/H],Kwetsbaarheden verholpen in Apple iOS en iPadOS,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0098
NCSC-2026-0097,[1.00],[M/H],Kwetsbaarheden verholpen in Google Chrome,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0097
