AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0328,[1.00],[M/H],Kwetsbaarheden verholpen in DrayTek VigorSwitch,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0328,2026-08-26
NCSC-2026-0327,[1.00],[M/H],Kwetsbaarheden verholpen in DrayTek VigorAP,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0327,2026-08-26
