AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0170,[1.00],[M/H],Kwetsbaarheden verholpen in Oracle E-Business Suite componenten,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0170,2026-05-29
NCSC-2026-0169,[1.00],[M/H],Kwetsbaarheden verholpen in Oracle Database Server,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0169,2026-05-29
