AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0267,[1.00],[M/H],Kwetsbaarheden verholpen in Apple MacOS,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0267,2026-07-28
NCSC-2026-0266,[1.00],[M/H],Kwetsbaarheden verholpen in Apple iOS en iPadOS,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0266,2026-07-28
