AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0337,[1.00],[H/H],Zero-Day kwetsbaarheden verholpen in SMA1000 Appliance van SonicWall,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0337,2026-09-02
NCSC-2026-0336,[1.00],[M/H],Kwetsbaarheid verholpen in JFrog Artifactory,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0336,2026-09-02
