AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0128,[1.00],[M/H],Kwetsbaarheden verholpen in GitLab EE en CE,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0128,2026-04-23
