AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0268,[1.00],[M/H],Kwetsbaarheid verholpen in SQLite door SQLite Consortium (ingetrokken),https://advisories.ncsc.nl/advisory?id=NCSC-2026-0268,2026-08-03
NCSC-2026-0275,[1.00],[M/H],Kwetsbaarheden verholpen in N-able N-central,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0275,2026-08-03
