AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0165,[1.00],[M/H],Kwetsbaarheid aangetroffen in Microsoft Windows,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0165,2026-05-20
