AdvisoryID,Version,Severity,Description,Link
NCSC-2025-0397,[1.00],[M/H],Kwetsbaarheden verholpen in Apple iOS en iPadOS,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0397
NCSC-2025-0396,[1.00],[M/H],Kwetsbaarheden verholpen in Apple macOS,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0396
