AdvisoryID,Version,Severity,Description,Link
NCSC-2025-0394,[1.00],[M/H],Kwetsbaarheden verholpen in React Server Components,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0394
NCSC-2025-0395,[1.00],[M/H],Kwetsbaarheden verholpen in SAP Software,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0395
NCSC-2025-0393,[1.00],[M/H],Kwetsbaarheid verholpen in GeoServer,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0393
