AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0264,[1.00],[M/H],Kwetsbaarheden verholpen in Check Point Security Management producten,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0264,2026-07-24
NCSC-2026-0263,[1.00],[M/H],Kwetsbaarheid verholpen in ManageEngine ADAudit Plus van ZohoCorp,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0263,2026-07-24
