AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0198,[1.00],[M/H],Kwetsbaarheden verholpen in Splunk Enterprise en Splunk Cloud Platform,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0198,2026-06-19
NCSC-2026-0208,[1.00],[M/H],Kwetsbaarheden verholpen in Cisco Identity Services Engine,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0208,2026-06-19
