AdvisoryID,Version,Severity,Description,Link
NCSC-2026-0013,[1.00],[M/H],Kwetsbaarheden verholpen in Adobe InDesign Desktop,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0013
NCSC-2026-0012,[1.00],[M/H],Kwetsbaarheden verholpen in Adobe Dreamweaver Desktop,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0012
