AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0240,[1.00],[M/H],Kwetsbaarheden verholpen in meerdere Fortinet producten,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0240,2026-07-15
NCSC-2026-0239,[1.00],[H/H],Zero-Day kwetsbaarheden verholpen in SonicWall SMA1000,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0239,2026-07-15
