AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0140,[1.00],[M/H],Kwetsbaarheden verholpen in diverse SAP-producten,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0140,2026-05-12
NCSC-2026-0139,[1.00],[M/H],Kwetsbaarheden verholpen in Apple MacOS,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0139,2026-05-12
NCSC-2026-0138,[1.00],[M/H],Kwetsbaarheden verholpen in Apple iOS en iPadOS,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0138,2026-05-12
