AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0076,[1.00],[H/H],Kwetsbaarheden verholpen in Cisco Secure Firewall Management Center,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0076,2026-03-19
