AdvisoryID,Version,Severity,Description,Link
NCSC-2026-0073,[1.00],[M/H],Kwetsbaarheid verholpen in Juniper Junos OS Evolved,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0073
NCSC-2026-0072,[1.00],[M/H],Kwetsbaarheden verholpen in GitLab,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0072
