AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0274,[1.00],[M/H],Kwetsbaarheid verholpen in SolarWinds Web Help Desk,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0274,2026-07-31
NCSC-2026-0273,[1.00],[M/H],Kwetsbaarheden verholpen in Adobe Campaign Classic,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0273,2026-07-31
NCSC-2026-0272,[1.00],[M/H],Kwetsbaarheden verholpen in JFrog Artifactory,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0272,2026-07-31
