AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0335,[1.00],[M/H],Kwetsbaarheden verholpen in WatchGuard Fireware OS,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0335,2026-09-01
