AdvisoryID,Version,Severity,Description,Link,ReleaseDate
NCSC-2026-0134,[1.00],[M/H],Kwetsbaarheden verholpen in Apache HTTP Server,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0134,2026-05-06
NCSC-2026-0133,[1.00],[M/H],Kwetsbaarheden verholpen in Progress MOVEit Automation,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0133,2026-05-06
NCSC-2026-0132,[1.00],[M/H],Kwetsbaarheid verholpen in Palo Alto Networks PAN-OS,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0132,2026-05-06
