AdvisoryID,Version,Severity,Description,Link
NCSC-2025-0399,[1.00],[M/H],Kwetsbaarheid verholpen in HPE OneView Software,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0399
NCSC-2025-0401,[1.00],[M/H],Kwetsbaarheden verholpen in Foxit PDF Reader,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0401
