AdvisoryID,Version,Severity,Description,Link
NCSC-2026-0064,[1.00],[M/H],Kwetsbaarheden verholpen in Apple iOS en iPadOS,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0064
NCSC-2026-0063,[1.00],[M/H],Kwetsbaarheden verholpen in Apple macOS,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0063
NCSC-2026-0048,[1.00],[H/H],Kwetsbaarheid verholpen in BeyondTrust Remote Support,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0048
