AdvisoryID,Version,Severity,Description,Link
NCSC-2026-0042,[1.00],[H/H],Kwetsbaarheden verholpen in SolarWinds Web Help Desk,https://advisories.ncsc.nl/advisory?id=NCSC-2026-0042
